Date,Close
8/17/2020,10.14
8/18/2020,10.21
8/19/2020,10.24
8/20/2020,10.43
8/21/2020,10.10
8/24/2020,6.80
8/25/2020,7.50
8/26/2020,7.82
8/27/2020,7.76
8/28/2020,7.49
8/31/2020,7.25
