Date,Close
12/28/2018,10.00
12/31/2018,10.00
1/1/2019,10.00
1/2/2019,10.00
1/3/2019,10.00
1/4/2019,10.00
1/7/2019,10.00
1/8/2019,10.00
1/9/2019,10.00
1/10/2019,10.00
1/11/2019,10.00
