Date,Close
4/9/2020,1.87
4/13/2020,1.72
4/14/2020,2.18
4/15/2020,2.15
4/16/2020,2.03
4/17/2020,2.06
4/20/2020,1.85
4/21/2020,1.77
4/22/2020,1.77
4/23/2020,1.67
4/24/2020,1.75
