Date,Close
12/6/2018,9.76
12/7/2018,9.78
12/10/2018,9.81
12/11/2018,9.81
12/12/2018,9.81
12/13/2018,10.06
12/14/2018,10.07
12/17/2018,10.06
12/18/2018,10.07
12/19/2018,10.06
12/20/2018,10.06
