Date,Close
6/24/2020,15.55
6/25/2020,15.87
6/26/2020,16.77
6/29/2020,16.02
6/30/2020,15.74
7/1/2020,15.15
7/2/2020,15.05
7/6/2020,14.40
7/7/2020,14.45
7/8/2020,13.50
7/9/2020,13.41
