Date,Close
12/15/2020,10.95
12/16/2020,11.15
12/17/2020,11.20
12/18/2020,11.00
12/21/2020,11.45
12/22/2020,12.20
12/23/2020,11.10
12/24/2020,11.88
12/28/2020,16.75
12/29/2020,14.57
12/30/2020,13.59
