Date,Close
12/3/2020,14.47
12/4/2020,17.37
12/7/2020,20.75
12/8/2020,23.55
12/9/2020,24.77
12/10/2020,18.88
12/11/2020,16.75
12/14/2020,17.07
12/15/2020,16.28
12/16/2020,17.13
12/17/2020,16.82
