Date,Close
6/24/2020,11.55
6/25/2020,11.25
6/26/2020,11.85
6/29/2020,13.20
6/30/2020,12.85
7/1/2020,12.00
7/2/2020,9.30
7/6/2020,7.84
7/7/2020,6.76
7/8/2020,8.40
7/9/2020,7.35
