Date,Close
10/10/2018,10.17
10/11/2018,10.15
10/12/2018,10.03
10/15/2018,10.23
10/16/2018,10.17
10/17/2018,10.22
10/18/2018,10.10
10/19/2018,10.20
10/22/2018,10.12
10/23/2018,9.71
10/24/2018,9.71
