Date,Close
12/10/2020,16.40
12/11/2020,16.45
12/14/2020,15.23
12/15/2020,14.98
12/16/2020,15.70
12/17/2020,15.71
12/18/2020,16.00
12/21/2020,15.56
12/22/2020,14.97
12/23/2020,14.50
12/24/2020,14.80
