Date,Close
1/10/2020,10.20
1/13/2020,10.23
1/14/2020,10.25
1/15/2020,10.00
1/16/2020,10.19
1/17/2020,9.90
1/21/2020,10.40
1/22/2020,11.50
1/23/2020,11.83
1/24/2020,11.72
1/27/2020,11.71
