Date,Close
8/21/2020,13.62
8/24/2020,13.90
8/25/2020,15.00
8/26/2020,15.80
8/27/2020,15.61
8/28/2020,16.34
8/31/2020,18.40
9/1/2020,17.88
9/2/2020,16.76
9/3/2020,16.04
9/4/2020,16.97
