Date,Close
9/24/2020,9.23
9/25/2020,8.99
9/28/2020,9.11
9/29/2020,9.00
9/30/2020,9.00
10/1/2020,9.00
10/2/2020,6.80
10/5/2020,7.23
10/6/2020,7.00
10/7/2020,5.38
10/8/2020,5.75
