Date,Close
12/30/2020,16.00
12/31/2020,16.77
1/4/2021,15.61
1/5/2021,15.09
1/6/2021,14.53
1/7/2021,16.02
1/8/2021,15.90
1/11/2021,14.98
1/12/2021,14.62
1/13/2021,14.00
1/14/2021,14.01
