Date,Close
10/8/2020,24.37
10/9/2020,24.40
10/12/2020,24.27
10/13/2020,25.20
10/14/2020,26.18
10/15/2020,24.07
10/16/2020,25.13
10/19/2020,23.39
10/20/2020,21.66
10/21/2020,20.46
10/22/2020,19.55
