Date,Close
11/13/2020,10.45
11/16/2020,10.49
11/17/2020,10.16
11/18/2020,10.16
11/19/2020,8.055
11/20/2020,8.095
11/23/2020,6.01
11/24/2020,5.93
11/25/2020,5.62
11/27/2020,5.84
11/30/2020,5.86
