Date,Close
12/7/2020,11.10
12/8/2020,10.49
12/9/2020,10.34
12/10/2020,9.95
12/11/2020,9.00
12/14/2020,8.75
12/15/2020,8.08
12/16/2020,8.72
12/17/2020,8.05
12/18/2020,7.92
12/21/2020,7.96
