Date,Close
12/11/2020,25.43
12/14/2020,29.48
12/15/2020,27.88
12/16/2020,25.67
12/17/2020,29.44
12/18/2020,29.50
12/21/2020,31.25
12/22/2020,29.65
12/23/2020,27.25
12/24/2020,27.35
12/28/2020,24.51
