Date,Close
12/21/2020,18.42
12/22/2020,20.19
12/23/2020,22.71
12/24/2020,22.15
12/28/2020,24.65
12/29/2020,24.2
12/30/2020,23.8
12/31/2020,23.51
1/4/2021,22.41
1/5/2021,22.76
1/6/2021,24.97
