Date,Close
12/22/2020,10.97
12/23/2020,11.01
12/24/2020,11.45
12/28/2020,12.97
12/29/2020,12.36
12/30/2020,10.82
12/31/2020,9.01
1/4/2021,7.57
1/5/2021,7.35
1/6/2021,6.71
1/7/2021,7.07
