Date,Close
10/21/2019,9.99
10/22/2019,10.24
10/23/2019,10.34
10/24/2019,10.35
10/25/2019,10.80
10/28/2019,10.55
10/29/2019,10.15
10/30/2019,10.00
10/31/2019,9.57
11/1/2019,9.40
11/4/2019,9.10
