Date,Close
8/23/2019,16.30
8/26/2019,9.20
8/27/2019,7.00
8/28/2019,6.21
8/29/2019,6.18
8/30/2019,5.47
9/3/2019,5.09
9/4/2019,5.25
9/5/2019,4.92
9/6/2019,4.95
9/9/2019,4.67
