Date,Close
11/13/2019,10.36
11/14/2019,10.81
11/15/2019,10.80
11/18/2019,10.60
11/19/2019,10.30
11/20/2019,10.50
11/21/2019,10.95
11/22/2019,10.70
11/25/2019,10.35
11/26/2019,10.45
11/27/2019,10.55
