Date,Close
6/13/2019,11.30
6/14/2019,10.49
6/17/2019,11.29
6/18/2019,9.25
6/19/2019,5.03
6/20/2019,17.30
6/21/2019,11.10
6/24/2019,6.60
6/25/2019,6.87
6/26/2019,6.55
6/27/2019,7.28
