Date,Close
10/16/2020,23.03
10/19/2020,21.75
10/20/2020,19.17
10/21/2020,21.42
10/22/2020,20.45
10/23/2020,18.21
10/26/2020,18.97
10/27/2020,16.56
10/28/2020,14.03
10/29/2020,14.74
10/30/2020,13.05
