Date,Close
9/4/2019,10.00
9/5/2019,10.00
9/6/2019,10.00
9/9/2019,10.00
9/10/2019,10.00
9/11/2019,10.00
9/12/2019,5.86
9/13/2019,5.16
9/16/2019,5.19
9/17/2019,5.16
9/18/2019,5.22
