Date,Close
11/2/2020,3.21
11/3/2020,3.8
11/4/2020,3.497
11/5/2020,3.799
11/6/2020,3.92
11/9/2020,3.09
11/10/2020,2.89
11/11/2020,3.11
11/12/2020,2.89
11/13/2020,2.45
11/16/2020,2.25
