Date,Close
6/11/2020,7.60
6/12/2020,7.46
6/15/2020,7.60
6/16/2020,7.61
6/17/2020,2.75
6/18/2020,2.69
6/19/2020,2.43
6/22/2020,2.20
6/23/2020,2.10
6/24/2020,2.18
6/25/2020,2.20
