Date,Close
10/7/2020,10.03
10/8/2020,9.90
10/9/2020,10.05
10/12/2020,9.96
10/13/2020,9.94
10/14/2020,10.10
10/15/2020,11.20
10/16/2020,10.76
10/19/2020,11.02
10/20/2020,10.52
10/21/2020,10.67
