Date,Close
7/3/2019,10.34
7/5/2019,10.30
7/8/2019,10.31
7/9/2019,10.42
7/10/2019,11.54
7/11/2019,13.31
7/12/2019,12.50
7/15/2019,12.42
7/16/2019,12.00
7/17/2019,11.93
7/18/2019,11.85
