Date,Close
5/27/2020,28.63
5/28/2020,27.50
5/29/2020,28.70
6/1/2020,33.99
6/2/2020,31.37
6/3/2020,33.97
6/4/2020,33.75
6/5/2020,35.97
6/8/2020,73.27
6/9/2020,79.73
6/10/2020,65.01
