Date,Close
12/21/2020,23.90
12/22/2020,25.38
12/23/2020,28.60
12/24/2020,34.00
12/28/2020,31.94
12/29/2020,27.00
12/30/2020,26.42
12/31/2020,22.49
1/4/2021,19.10
1/5/2021,20.86
1/6/2021,19.90
