Date,Close
6/10/2019,10.17
6/11/2019,10.18
6/12/2019,10.19
6/13/2019,10.19
6/14/2019,10.50
6/17/2019,11.99
6/18/2019,14.85
6/19/2019,49.80
6/20/2019,36.55
6/21/2019,27.05
6/24/2019,23.24
