Date,Close
12/9/2020,18.85
12/10/2020,19.75
12/11/2020,19.50
12/14/2020,19.19
12/15/2020,18.00
12/16/2020,17.68
12/17/2020,22.73
12/18/2020,20.92
12/21/2020,19.76
12/22/2020,19.98
12/23/2020,19.57
