Date,Close
2/3/2020,10.31
2/4/2020,10.20
2/5/2020,10.62
2/6/2020,11.04
2/7/2020,11.06
2/10/2020,11.15
2/11/2020,11.50
2/12/2020,11.60
2/13/2020,11.65
2/14/2020,11.60
2/18/2020,11.66
