Date,Close
9/23/2020,44.86
9/24/2020,40.50
9/25/2020,44.39
9/28/2020,48.00
9/29/2020,53.51
9/30/2020,49.83
10/1/2020,44.91
10/2/2020,39.50
10/5/2020,39.16
10/6/2020,33.28
10/7/2020,29.40
10/8/2020,30.95
