Date,Close
8/21/2020,9.83
8/24/2020,10.65
8/25/2020,12.00
8/26/2020,11.55
8/27/2020,10.49
8/28/2020,10.69
8/31/2020,9.77
9/1/2020,8.66
9/2/2020,7.63
9/3/2020,7.21
9/4/2020,6.88
