Date,Close
10/10/2018,10.28
10/11/2018,10.18
10/12/2018,10.20
10/15/2018,10.31
10/16/2018,10.49
10/17/2018,10.51
10/18/2018,10.73
10/19/2018,10.71
10/22/2018,10.50
10/23/2018,10.13
10/24/2018,10.09
