Date,Close
12/16/2020,11.60
12/17/2020,11.80
12/18/2020,11.51
12/21/2020,12.68
12/22/2020,14.99
12/23/2020,14.81
12/24/2020,15.03
12/28/2020,14.71
12/29/2020,14.51
12/30/2020,14.38
12/31/2020,14.27
