Date,Close
12/15/2020,9.27
12/16/2020,9.29
12/17/2020,9.24
12/18/2020,9.31
12/21/2020,9.21
12/22/2020,9.52
12/23/2020,9.35
12/24/2020,9.44
12/28/2020,8.55
12/29/2020,7.81
12/30/2020,8.82
