Date,Close
7/19/2018,10.03
7/20/2018,10.04
7/23/2018,10.09
7/24/2018,9.90
7/25/2018,9.85
7/26/2018,9.91
7/27/2018,10.00
7/30/2018,9.83
7/31/2018,9.90
8/1/2018,9.75
8/2/2018,9.68
