Date,Open,High,Low,Close
12/14/2015,30.71,34.18,25.28,25.78
12/15/2015,24.04,24.04,22.29,23.05
12/16/2015,22.38,24.7,17.87,18.81
12/17/2015,15.9,19.5,15.85,18.88
12/18/2015,18.91,20.16,18.22,19.38
12/21/2015,19.16,19.53,17.55,17.55
12/22/2015,16.34,17.07,14.73,15.06
12/23/2015,14.39,14.95,13.2,13.64
12/24/2015,13.55,13.75,12.97,13.47
12/28/2015,16.76,17.42,15.76,15.79
12/29/2015,14.73,16.33,14.35,14.74
12/30/2015,15.01,16.22,15.01,15.96
12/31/2015,16.94,18.1,16.19,17.52
1/4/2016,24.72,25.79,21.34,21.93
1/5/2016,21.73,22.09,19.08,19.37
1/6/2016,22.37,22.77,20.11,20.6
1/7/2016,24.16,27.58,23.63,26.19
1/8/2016,23,28.3,22.58,27.98
1/11/2016,26.68,28.34,23.47,24.21
1/12/2016,23.06,23.75,21.42,22.3
1/13/2016,21.48,26.87,21.08,25.57
1/14/2016,25.21,27.53,23.68,24.63
1/15/2016,32.1,35.47,28.96,29.6
1/19/2016,28.83,32.52,28.43,30.43
1/20/2016,34.12,38.55,31.27,32.85
1/21/2016,32.4,33.67,28.2,29.99
1/22/2016,26.17,26.29,22.55,22.59
1/25/2016,25.03,26.32,23.48,26.04
1/26/2016,25.75,26,24.06,24.25
1/27/2016,25.22,26.85,23.51,24.51
1/28/2016,23.4,25.26,22.79,23.4
1/29/2016,22.47,22.48,18.85,19.37
2/1/2016,21.62,22.3,19.25,19.68
2/2/2016,21.59,23.06,21.35,22.19
2/3/2016,21.71,25.2,21.67,22.35
2/4/2016,23.21,23.97,21.56,21.75
2/5/2016,21.7,23.87,21.56,22.96
2/8/2016,26.57,28.88,25.99,26.4
2/9/2016,29.78,30.28,26.01,26.84
2/10/2016,25.64,26.25,23.96,25.53
2/11/2016,29.57,30.04,27.16,27.36
2/12/2016,26,26.49,22.15,22.71
2/16/2016,23.96,24.61,21.56,21.81
2/17/2016,20.98,21.54,20.07,20.27
2/18/2016,20.25,20.7,18.71,19.53
2/19/2016,20.57,21.15,18.18,18.22
2/22/2016,19.54,19.7,17.8,18.39
2/23/2016,19.04,21.16,18.66,20.69
2/24/2016,22.59,23.34,20.47,20.72
2/25/2016,20.47,21.37,17.79,17.79
2/26/2016,17.69,19.22,17.69,18.56
2/29/2016,20.57,20.78,18.77,20.36
3/1/2016,19.6,20,16.92,17.04
3/2/2016,17.55,18.18,15.03,15.78
3/3/2016,16.24,16.74,15.53,15.91
3/4/2016,15.83,16.72,14.86,15.86
3/7/2016,18.6,18.74,17.14,17.66
3/8/2016,19.33,19.73,18.45,19.17
3/9/2016,19.2,19.95,18.72,18.79
3/10/2016,18.33,19.86,16.98,17.66
3/11/2016,16.37,16.72,15.18,15.2
3/14/2016,16.54,17.19,15.66,15.99
3/15/2016,16.97,17.25,16.21,16.46
3/16/2016,17.2,17.2,14.02,14.07
3/17/2016,14.4,14.4,12.44,13.05
3/18/2016,12.76,13,12.32,12.47
3/21/2016,14.01,14.27,12.47,12.77
3/22/2016,13.89,14.12,12.64,13.14
3/23/2016,13.47,13.9,13.17,13.36
3/24/2016,15.27,15.42,12.33,12.35
3/28/2016,14.59,15.08,13.5,14.07
3/29/2016,14.7,14.94,12.06,12.17
3/30/2016,12.15,12.34,11.39,11.87
3/31/2016,12.09,12.79,11.67,12.25
4/1/2016,13.82,13.84,10.72,10.92
4/4/2016,12.4,12.89,11.82,12.5
4/5/2016,14.23,14.53,13.48,13.96
4/6/2016,14.43,14.69,12.15,12.56
4/7/2016,14.09,16.15,13.4,15.2
4/8/2016,14.09,14.53,12.97,13.59
4/11/2016,14.28,15.6,13.64,15.59
4/12/2016,15.2,16.02,13.71,13.71
4/13/2016,13.59,13.59,12.3,12.45
4/14/2016,12.76,12.91,11.84,12.32
4/15/2016,12.52,12.98,12.18,12.2
4/18/2016,14.5,14.5,12.7,12.86
4/19/2016,12.96,13.76,12.69,12.86
4/20/2016,12.41,13.04,12.19,12.8
4/21/2016,12.9,13.63,12.78,13.18
4/22/2016,13.29,13.43,11.73,11.93
4/25/2016,14.07,14.49,13.53,13.62
4/26/2016,13.54,14.06,13.14,13.5
4/27/2016,14.12,14.64,12.42,12.81
4/28/2016,13.76,15.05,12.18,14.55
4/29/2016,15.33,17.07,14.77,14.79
5/2/2016,15.85,15.9,13.59,13.77
5/3/2016,15.48,16.37,14.6,15.17
5/4/2016,16.28,16.72,15.32,15.47
5/5/2016,15.4,16.16,15.02,15.37
5/6/2016,15.67,15.74,13.2,13.38
5/9/2016,14.85,14.98,13.51,13.86
5/10/2016,13.19,13.32,12.75,12.8
5/11/2016,12.71,13.75,12.55,13.75
5/12/2016,13.01,15.16,12.91,13.46
5/13/2016,13.75,14.68,12.66,14.15
5/16/2016,15.91,15.91,13.24,13.59
5/17/2016,14,15.93,13.5,15.11
5/18/2016,15.45,16.5,14.15,15.34
5/19/2016,16.32,17.48,15.28,15.28
5/20/2016,14.66,14.66,12.62,12.73
5/23/2016,14.49,14.49,13.15,13.6
5/24/2016,13.17,13.22,11.75,11.91
5/25/2016,11.73,11.75,11.24,11.41
5/26/2016,11.41,11.83,10.46,10.46
5/27/2016,10.69,11.16,9.73,9.77
5/31/2016,11.66,13.05,11.45,11.85
6/1/2016,12.86,13.26,11.6,11.61
6/2/2016,12.51,12.73,10.99,11.01
6/3/2016,11.47,12.27,9.97,10.11
6/6/2016,11.68,12.01,11.03,11.26
6/7/2016,11.27,11.65,10.98,11.56
6/8/2016,11.54,11.68,10.61,10.89
6/9/2016,12.05,12.42,11.9,12.23
6/10/2016,14.22,16.37,14.11,15.83
6/13/2016,19.94,23.13,19.17,22.94
6/14/2016,24.91,25.46,21.97,23.35
6/15/2016,23.45,23.72,18.71,22.6
6/16/2016,24.86,26.94,21.48,21.89
6/17/2016,22.16,22.81,21.21,22
6/20/2016,20.51,22.59,19.61,22.21
6/21/2016,21.9,23.13,21.45,22.47
6/22/2016,22.97,27.93,22.19,27.86
6/23/2016,22.96,23.56,20.89,21.13
6/24/2016,29.89,31.34,23.34,30.71
6/27/2016,30.04,30.86,24.08,25.06
6/28/2016,22.12,22.12,18.74,19.08
6/29/2016,17.64,17.73,14.97,15.86
6/30/2016,15.22,15.5,12.86,14.05
7/1/2016,13.11,13.17,11.82,11.85
7/5/2016,14.73,15.33,14.02,14.19
7/6/2016,15.44,16.19,13.15,13.18
7/7/2016,13.21,14.37,12.49,13.11
7/8/2016,11.74,12.07,11.15,11.43
7/11/2016,12.21,12.76,11.98,12.23
7/12/2016,11.6,12.87,11.6,12.25
7/13/2016,12.32,12.61,10.91,11.11
7/14/2016,11.76,11.77,10.61,10.93
7/15/2016,10.66,10.91,9.71,10.26
7/18/2016,11.68,11.73,10.93,10.99
7/19/2016,11.26,11.8,10.96,11.02
7/20/2016,10.8,11.09,10.24,10.43
7/21/2016,10.8,12.24,10.41,11.5
7/22/2016,11.33,11.58,10.02,10.22
7/25/2016,12.04,13.09,11.87,11.93
7/26/2016,12.24,12.91,11.83,11.98
7/27/2016,11.7,13.09,11.18,11.61
7/28/2016,11.84,12.54,11.32,11.79
7/29/2016,11.14,11.5,9.9,10.01
8/1/2016,11.33,11.97,10.72,11.1
8/2/2016,11.55,13.53,11.47,12.35
8/3/2016,12.65,13.02,11.1,11.29
8/4/2016,11.03,11.46,10.43,10.8
8/5/2016,9.92,9.96,9,9.18
8/8/2016,10.65,10.65,10.05,10.1
8/9/2016,9.87,10.78,9.36,10.49
8/10/2016,10.41,11.27,10.28,10.68
8/11/2016,10.32,10.54,9.67,9.74
8/12/2016,10.42,10.42,9.26,9.54
8/15/2016,10.44,10.45,9.62,9.72
8/16/2016,10.34,11.21,10.22,10.87
8/17/2016,10.98,13.21,10.57,10.76
8/18/2016,10.85,11.16,9.71,9.9
8/19/2016,10.37,10.99,9.25,9.4
8/22/2016,11.98,12.14,10.71,10.95
8/23/2016,10.39,11.38,10.18,11.37
8/24/2016,11.58,13.81,11.43,12.67
8/25/2016,13.34,13.53,12.21,12.77
8/26/2016,12.66,14.09,10.38,12.1
8/29/2016,13.32,13.34,11.1,11.14
8/30/2016,10.85,11.9,10.85,11.21
8/31/2016,11.3,13.09,11.2,11.64
9/1/2016,11.78,13.79,11.57,11.89
9/2/2016,9.71,10.14,9.02,9.1
9/6/2016,10.47,11.18,9.9,9.98
9/7/2016,10.23,10.53,9.8,9.8
9/8/2016,10.64,11.15,10.48,10.99
9/9/2016,12.94,18.8,12.92,18.78
9/12/2016,23.36,23.51,15.58,16.03
9/13/2016,17.71,21.4,17.53,19.55
9/14/2016,19.58,19.88,17.56,19.38
9/15/2016,18.93,19.13,16.39,17
9/16/2016,17.32,17.86,15.27,15.27
9/19/2016,16.03,16.95,15.24,16.31
9/20/2016,15.9,17.38,15.77,17.22
9/21/2016,16.13,17.88,12.63,12.83
9/22/2016,11.45,11.66,10.44,10.79
9/23/2016,11.35,11.96,10.76,11.39
9/26/2016,14.45,15.82,13.96,15.67
9/27/2016,15.92,15.92,12.7,12.8
9/28/2016,12.5,13.5,11.53,11.72
9/29/2016,12.03,16.94,11.21,14.71
9/30/2016,13.37,14.31,11.65,12.37
10/3/2016,13.93,14.27,12.8,13
10/4/2016,12.55,14.45,11.95,12.95
10/5/2016,12.38,12.53,11.59,12.03
10/6/2016,12.43,13.04,11.41,11.47
10/7/2016,11.32,13.16,11.23,11.47
10/10/2016,11.28,11.43,10.57,10.81
10/11/2016,11.53,15.34,11.53,13.34
10/12/2016,13.62,14.27,12.61,13.16
10/13/2016,15.2,16.06,13.68,14.07
10/14/2016,12.52,13.38,11.89,12.94
10/17/2016,14.38,14.99,13.69,13.81
10/18/2016,12.86,13.3,12.13,12.45
10/19/2016,11.77,12.26,11.36,11.97
10/20/2016,12.09,12.3,11.03,11.07
10/21/2016,11.94,12.1,10.56,10.68
10/24/2016,11.08,11.57,11,11.35
10/25/2016,11.73,12.52,11.57,11.9
10/26/2016,13.11,13.61,12.23,12.58
10/27/2016,12.56,14.62,12.56,14.59
10/28/2016,14.87,18.64,13.8,16.69
10/31/2016,19.23,20.91,18.92,20.19
11/1/2016,20.74,25.76,20.73,22.86
11/2/2016,24.15,24.88,23.25,24.16
11/3/2016,24.12,28.77,24,27.9
11/4/2016,27.95,29.79,27.21,28.82
11/7/2016,25.99,25.99,23.42,24.67
11/8/2016,26.36,26.72,22.54,25.31
11/9/2016,20.18,20.28,15.36,15.36
11/10/2016,14.12,17.32,13.1,14.12
11/11/2016,14.54,15.7,12.68,12.84
11/14/2016,13.93,14.38,12.3,12.51
11/15/2016,12.18,12.19,10.16,10.64
11/16/2016,11.44,11.51,9.3,9.52
11/17/2016,9.47,9.75,8.98,9.38
11/18/2016,9.6,9.62,8.61,8.63
11/21/2016,10.19,10.39,9.47,10
11/22/2016,10.04,10.73,9.97,10.2
11/23/2016,10.44,10.87,9.88,10.06
11/25/2016,10.92,11.09,10.33,10.43
11/28/2016,12.76,12.89,12.19,12.86
11/29/2016,13.05,13.67,12.21,12.64
11/30/2016,12.26,13.51,12.05,13.23
12/1/2016,13.25,15.13,13.21,13.96
12/2/2016,14.14,14.21,12.8,13.64
12/5/2016,12.97,13.03,11.41,11.41
12/6/2016,10.91,11.43,10.42,10.84
12/7/2016,10.61,11.89,9.95,11.79
12/8/2016,11.14,13.05,10.89,12.92
12/9/2016,12.46,12.77,10.96,11.1
12/12/2016,12.19,12.61,12.14,12.25
12/13/2016,12.02,13.45,12.02,12.25
12/14/2016,12.65,13.09,11.59,12.84
12/15/2016,12.5,12.91,11.53,11.85
12/16/2016,11.78,11.99,10.62,10.67
12/19/2016,11.38,11.41,9.91,9.95
12/20/2016,9.98,9.99,9.64,9.85
12/21/2016,9.42,9.8,9.31,9.33
12/22/2016,9.37,9.87,9.12,9.34
12/23/2016,9.6,9.64,8.89,8.98
12/27/2016,10.07,10.31,9.94,10.22
12/28/2016,10.16,11.53,10.08,11.22
12/29/2016,11.65,12.21,11.22,11.64
12/30/2016,11.73,14.12,11.56,12.68
1/3/2017,13.63,13.69,11.97,11.99
1/4/2017,11.49,11.67,10.38,10.68
1/5/2017,10.89,10.94,9.66,9.95
1/6/2017,9.7,9.94,9.06,9.19
1/9/2017,10.34,10.51,9.44,9.44
1/10/2017,9.43,9.56,8.88,8.88
